"StateFIPS","State","CensusTract","Census Tract","Year","Value","Data Comment",,"Distance to Parks"
"06","California","06075011800","San Francisco County, CA - 06075011800","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075011901","San Francisco County, CA - 06075011901","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075011902","San Francisco County, CA - 06075011902","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075012001","San Francisco County, CA - 06075012001","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075012002","San Francisco County, CA - 06075012002","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075012100","San Francisco County, CA - 06075012100","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075012202","San Francisco County, CA - 06075012202","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075012203","San Francisco County, CA - 06075012203","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075012204","San Francisco County, CA - 06075012204","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075012301","San Francisco County, CA - 06075012301","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075012302","San Francisco County, CA - 06075012302","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075012403","San Francisco County, CA - 06075012403","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075012404","San Francisco County, CA - 06075012404","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075012405","San Francisco County, CA - 06075012405","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075012406","San Francisco County, CA - 06075012406","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075012502","San Francisco County, CA - 06075012502","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075012503","San Francisco County, CA - 06075012503","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075012504","San Francisco County, CA - 06075012504","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075012601","San Francisco County, CA - 06075012601","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075012602","San Francisco County, CA - 06075012602","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075012700","San Francisco County, CA - 06075012700","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075012801","San Francisco County, CA - 06075012801","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075012802","San Francisco County, CA - 06075012802","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075012901","San Francisco County, CA - 06075012901","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075012902","San Francisco County, CA - 06075012902","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075013001","San Francisco County, CA - 06075013001","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075013002","San Francisco County, CA - 06075013002","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075013101","San Francisco County, CA - 06075013101","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075013102","San Francisco County, CA - 06075013102","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075013200","San Francisco County, CA - 06075013200","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075013300","San Francisco County, CA - 06075013300","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075013401","San Francisco County, CA - 06075013401","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075013402","San Francisco County, CA - 06075013402","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075013500","San Francisco County, CA - 06075013500","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075015100","San Francisco County, CA - 06075015100","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075015201","San Francisco County, CA - 06075015201","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075015202","San Francisco County, CA - 06075015202","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075015300","San Francisco County, CA - 06075015300","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075015401","San Francisco County, CA - 06075015401","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075015402","San Francisco County, CA - 06075015402","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075015500","San Francisco County, CA - 06075015500","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075015600","San Francisco County, CA - 06075015600","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075015701","San Francisco County, CA - 06075015701","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075015702","San Francisco County, CA - 06075015702","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075015801","San Francisco County, CA - 06075015801","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075015802","San Francisco County, CA - 06075015802","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075015900","San Francisco County, CA - 06075015900","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075016000","San Francisco County, CA - 06075016000","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075016101","San Francisco County, CA - 06075016101","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075016102","San Francisco County, CA - 06075016102","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075016200","San Francisco County, CA - 06075016200","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075016300","San Francisco County, CA - 06075016300","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075016400","San Francisco County, CA - 06075016400","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075016500","San Francisco County, CA - 06075016500","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075016601","San Francisco County, CA - 06075016601","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075016602","San Francisco County, CA - 06075016602","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075016700","San Francisco County, CA - 06075016700","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075016801","San Francisco County, CA - 06075016801","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075016802","San Francisco County, CA - 06075016802","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075016900","San Francisco County, CA - 06075016900","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075017000","San Francisco County, CA - 06075017000","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075017101","San Francisco County, CA - 06075017101","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075017102","San Francisco County, CA - 06075017102","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075017602","San Francisco County, CA - 06075017602","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075017603","San Francisco County, CA - 06075017603","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075017604","San Francisco County, CA - 06075017604","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075017700","San Francisco County, CA - 06075017700","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075017801","San Francisco County, CA - 06075017801","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075017803","San Francisco County, CA - 06075017803","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075017804","San Francisco County, CA - 06075017804","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075017903","San Francisco County, CA - 06075017903","2020","95.2%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075018000","San Francisco County, CA - 06075018000","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075020101","San Francisco County, CA - 06075020101","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075020102","San Francisco County, CA - 06075020102","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075020201","San Francisco County, CA - 06075020201","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075020202","San Francisco County, CA - 06075020202","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075020300","San Francisco County, CA - 06075020300","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075020401","San Francisco County, CA - 06075020401","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075020402","San Francisco County, CA - 06075020402","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075020500","San Francisco County, CA - 06075020500","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075020601","San Francisco County, CA - 06075020601","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075020602","San Francisco County, CA - 06075020602","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075020701","San Francisco County, CA - 06075020701","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075020702","San Francisco County, CA - 06075020702","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075020801","San Francisco County, CA - 06075020801","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075020802","San Francisco County, CA - 06075020802","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075020900","San Francisco County, CA - 06075020900","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075021000","San Francisco County, CA - 06075021000","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075021100","San Francisco County, CA - 06075021100","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075021200","San Francisco County, CA - 06075021200","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075021300","San Francisco County, CA - 06075021300","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075021400","San Francisco County, CA - 06075021400","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075021500","San Francisco County, CA - 06075021500","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075021600","San Francisco County, CA - 06075021600","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075021700","San Francisco County, CA - 06075021700","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075021800","San Francisco County, CA - 06075021800","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075022600","San Francisco County, CA - 06075022600","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075022702","San Francisco County, CA - 06075022702","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075022704","San Francisco County, CA - 06075022704","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075022801","San Francisco County, CA - 06075022801","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075022802","San Francisco County, CA - 06075022802","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075022803","San Francisco County, CA - 06075022803","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075022901","San Francisco County, CA - 06075022901","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075022902","San Francisco County, CA - 06075022902","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075022903","San Francisco County, CA - 06075022903","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075023001","San Francisco County, CA - 06075023001","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075023003","San Francisco County, CA - 06075023003","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075023102","San Francisco County, CA - 06075023102","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075023103","San Francisco County, CA - 06075023103","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075023200","San Francisco County, CA - 06075023200","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075023300","San Francisco County, CA - 06075023300","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075023400","San Francisco County, CA - 06075023400","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075025100","San Francisco County, CA - 06075025100","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075025200","San Francisco County, CA - 06075025200","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075025300","San Francisco County, CA - 06075025300","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075025401","San Francisco County, CA - 06075025401","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075025402","San Francisco County, CA - 06075025402","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075025403","San Francisco County, CA - 06075025403","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075025501","San Francisco County, CA - 06075025501","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075025502","San Francisco County, CA - 06075025502","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075025600","San Francisco County, CA - 06075025600","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075025701","San Francisco County, CA - 06075025701","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075025702","San Francisco County, CA - 06075025702","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075025800","San Francisco County, CA - 06075025800","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075025900","San Francisco County, CA - 06075025900","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075026001","San Francisco County, CA - 06075026001","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075026002","San Francisco County, CA - 06075026002","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075026003","San Francisco County, CA - 06075026003","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075026004","San Francisco County, CA - 06075026004","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075026100","San Francisco County, CA - 06075026100","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075026201","San Francisco County, CA - 06075026201","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075026202","San Francisco County, CA - 06075026202","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075026301","San Francisco County, CA - 06075026301","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075026302","San Francisco County, CA - 06075026302","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075026303","San Francisco County, CA - 06075026303","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075026401","San Francisco County, CA - 06075026401","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075026402","San Francisco County, CA - 06075026402","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075026403","San Francisco County, CA - 06075026403","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075026404","San Francisco County, CA - 06075026404","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075030101","San Francisco County, CA - 06075030101","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075030102","San Francisco County, CA - 06075030102","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075030201","San Francisco County, CA - 06075030201","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075030202","San Francisco County, CA - 06075030202","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075030301","San Francisco County, CA - 06075030301","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075030302","San Francisco County, CA - 06075030302","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075030400","San Francisco County, CA - 06075030400","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075030500","San Francisco County, CA - 06075030500","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075030600","San Francisco County, CA - 06075030600","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075030700","San Francisco County, CA - 06075030700","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075030800","San Francisco County, CA - 06075030800","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075030900","San Francisco County, CA - 06075030900","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075031000","San Francisco County, CA - 06075031000","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075031100","San Francisco County, CA - 06075031100","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075031201","San Francisco County, CA - 06075031201","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075031202","San Francisco County, CA - 06075031202","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075031301","San Francisco County, CA - 06075031301","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075031302","San Francisco County, CA - 06075031302","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075031401","San Francisco County, CA - 06075031401","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075031402","San Francisco County, CA - 06075031402","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075032601","San Francisco County, CA - 06075032601","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075032602","San Francisco County, CA - 06075032602","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075032700","San Francisco County, CA - 06075032700","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075032801","San Francisco County, CA - 06075032801","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075032802","San Francisco County, CA - 06075032802","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075032901","San Francisco County, CA - 06075032901","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075032902","San Francisco County, CA - 06075032902","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075033001","San Francisco County, CA - 06075033001","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075033002","San Francisco County, CA - 06075033002","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075033100","San Francisco County, CA - 06075033100","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075033201","San Francisco County, CA - 06075033201","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075033203","San Francisco County, CA - 06075033203","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075033204","San Francisco County, CA - 06075033204","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075035101","San Francisco County, CA - 06075035101","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075035102","San Francisco County, CA - 06075035102","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075035201","San Francisco County, CA - 06075035201","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075035202","San Francisco County, CA - 06075035202","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075035300","San Francisco County, CA - 06075035300","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075035400","San Francisco County, CA - 06075035400","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075040100","San Francisco County, CA - 06075040100","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075040200","San Francisco County, CA - 06075040200","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075042601","San Francisco County, CA - 06075042601","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075042602","San Francisco County, CA - 06075042602","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075042700","San Francisco County, CA - 06075042700","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075042800","San Francisco County, CA - 06075042800","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075045100","San Francisco County, CA - 06075045100","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075045201","San Francisco County, CA - 06075045201","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075045202","San Francisco County, CA - 06075045202","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075047600","San Francisco County, CA - 06075047600","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075047701","San Francisco County, CA - 06075047701","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075047702","San Francisco County, CA - 06075047702","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075047801","San Francisco County, CA - 06075047801","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075047802","San Francisco County, CA - 06075047802","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075047902","San Francisco County, CA - 06075047902","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075047903","San Francisco County, CA - 06075047903","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075047904","San Francisco County, CA - 06075047904","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075060100","San Francisco County, CA - 06075060100","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075060400","San Francisco County, CA - 06075060400","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075060502","San Francisco County, CA - 06075060502","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075060701","San Francisco County, CA - 06075060701","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075060702","San Francisco County, CA - 06075060702","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075060703","San Francisco County, CA - 06075060703","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075061000","San Francisco County, CA - 06075061000","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075061101","San Francisco County, CA - 06075061101","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075061102","San Francisco County, CA - 06075061102","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075061200","San Francisco County, CA - 06075061200","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075061401","San Francisco County, CA - 06075061401","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075061402","San Francisco County, CA - 06075061402","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075061501","San Francisco County, CA - 06075061501","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075061502","San Francisco County, CA - 06075061502","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075061503","San Francisco County, CA - 06075061503","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075061504","San Francisco County, CA - 06075061504","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075061505","San Francisco County, CA - 06075061505","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075061506","San Francisco County, CA - 06075061506","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075061507","San Francisco County, CA - 06075061507","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075061508","San Francisco County, CA - 06075061508","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075980200","San Francisco County, CA - 06075980200","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075980300","San Francisco County, CA - 06075980300","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075980401","San Francisco County, CA - 06075980401","2020","0.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075980501","San Francisco County, CA - 06075980501","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075980600","San Francisco County, CA - 06075980600","2020","96.8%","",,"Distance to Parks: 1/2 Mile"
"06","California","06075980900","San Francisco County, CA - 06075980900","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06077000101","San Joaquin County, CA - 06077000101","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06077000102","San Joaquin County, CA - 06077000102","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06077000300","San Joaquin County, CA - 06077000300","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06077000401","San Joaquin County, CA - 06077000401","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06077000402","San Joaquin County, CA - 06077000402","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06077000500","San Joaquin County, CA - 06077000500","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06077000600","San Joaquin County, CA - 06077000600","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06077000700","San Joaquin County, CA - 06077000700","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06077000802","San Joaquin County, CA - 06077000802","2020","78.5%","",,"Distance to Parks: 1/2 Mile"
"06","California","06077000803","San Joaquin County, CA - 06077000803","2020","55.6%","",,"Distance to Parks: 1/2 Mile"
"06","California","06077000900","San Joaquin County, CA - 06077000900","2020","84.5%","",,"Distance to Parks: 1/2 Mile"
"06","California","06077001000","San Joaquin County, CA - 06077001000","2020","70.4%","",,"Distance to Parks: 1/2 Mile"
"06","California","06077001101","San Joaquin County, CA - 06077001101","2020","99.8%","",,"Distance to Parks: 1/2 Mile"
"06","California","06077001102","San Joaquin County, CA - 06077001102","2020","99.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06077001200","San Joaquin County, CA - 06077001200","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06077001300","San Joaquin County, CA - 06077001300","2020","99.6%","",,"Distance to Parks: 1/2 Mile"
"06","California","06077001400","San Joaquin County, CA - 06077001400","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06077001501","San Joaquin County, CA - 06077001501","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06077001502","San Joaquin County, CA - 06077001502","2020","89.5%","",,"Distance to Parks: 1/2 Mile"
"06","California","06077001600","San Joaquin County, CA - 06077001600","2020","78.6%","",,"Distance to Parks: 1/2 Mile"
"06","California","06077001700","San Joaquin County, CA - 06077001700","2020","98.6%","",,"Distance to Parks: 1/2 Mile"
"06","California","06077001800","San Joaquin County, CA - 06077001800","2020","65.3%","",,"Distance to Parks: 1/2 Mile"
"06","California","06077001900","San Joaquin County, CA - 06077001900","2020","93.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06077002000","San Joaquin County, CA - 06077002000","2020","97.1%","",,"Distance to Parks: 1/2 Mile"
"06","California","06077002100","San Joaquin County, CA - 06077002100","2020","89.8%","",,"Distance to Parks: 1/2 Mile"
"06","California","06077002201","San Joaquin County, CA - 06077002201","2020","99.5%","",,"Distance to Parks: 1/2 Mile"
"06","California","06077002202","San Joaquin County, CA - 06077002202","2020","89.3%","",,"Distance to Parks: 1/2 Mile"
"06","California","06077002300","San Joaquin County, CA - 06077002300","2020","98.8%","",,"Distance to Parks: 1/2 Mile"
"06","California","06077002401","San Joaquin County, CA - 06077002401","2020","93.3%","",,"Distance to Parks: 1/2 Mile"
"06","California","06077002402","San Joaquin County, CA - 06077002402","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06077002503","San Joaquin County, CA - 06077002503","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06077002504","San Joaquin County, CA - 06077002504","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
